type,start_time,end_time,confidence,content,discard,PhrasalVerb
pronunciation,23m 38.27s,23m 38.93s,0.999,like,False,False
pronunciation,23m 38.94s,23m 39.67s,0.996,romance,False,False
pronunciation,23m 39.68s,23m 40.48s,0.996,drama,False,False
punctuation,,,0.0,.,False,False
pronunciation,23m 41.11s,23m 41.28s,0.999,I,False,False
pronunciation,23m 41.29s,23m 41.70s,0.999,also,False,False
pronunciation,23m 41.71s,23m 41.99s,0.999,don't,False,False
pronunciation,23m 42.00s,23m 42.42s,0.999,like,False,False
pronunciation,23m 42.43s,23m 43.26s,0.996,heroes,False,False
pronunciation,23m 43.27s,23m 44.08s,0.998,movies,False,False
pronunciation,23m 44.09s,23m 44.52s,0.999,like,False,False
pronunciation,23m 44.53s,23m 45.74s,0.998,Marvel,False,False
pronunciation,23m 45.79s,23m 46.53s,0.627,and,False,False
pronunciation,23m 47.34s,23m 47.76s,0.407,Iron,False,False
pronunciation,23m 47.82s,23m 49.36s,0.712,Man,False,False
pronunciation,23m 49.37s,23m 50.64s,0.988,Superman,False,False
punctuation,,,0.0,.,False,False
pronunciation,23m 50.65s,23m 50.88s,0.999,Do,False,False
pronunciation,23m 50.89s,23m 51.00s,0.999,you,False,False
pronunciation,23m 51.01s,23m 51.48s,0.999,like,False,False
punctuation,,,0.0,?,False,False
pronunciation,24m 5.51s,24m 5.94s,0.996,And,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 5.95s,24m 6.51s,0.996,but,False,False
pronunciation,24m 6.52s,24m 7.07s,0.999,both,False,False
pronunciation,24m 7.08s,24m 7.68s,0.997,Marvel,False,False
pronunciation,24m 7.69s,24m 7.97s,0.999,and,False,False
pronunciation,24m 7.98s,24m 8.78s,0.998,DC,False,False
punctuation,,,0.0,.,False,False
pronunciation,24m 26.93s,24m 27.73s,0.93,Mhm,False,False
punctuation,,,0.0,.,False,False
pronunciation,24m 32.86s,24m 33.28s,0.996,Do,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 33.29s,24m 33.53s,0.997,do,False,False
pronunciation,24m 33.54s,24m 33.67s,0.998,you,False,False
pronunciation,24m 33.68s,24m 34.14s,0.999,like,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 34.15s,24m 34.60s,0.538,like,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 34.95s,24m 34.96s,0.874,ah,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 35.03s,24m 35.64s,0.998,Harry,False,False
pronunciation,24m 35.65s,24m 36.71s,0.997,Potter,False,False
pronunciation,24m 36.81s,24m 37.02s,0.999,you,False,False
pronunciation,24m 37.03s,24m 37.64s,0.999,like,False,False
punctuation,,,0.0,?,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 43.36s,24m 43.72s,0.998,yeah,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 43.73s,24m 43.83s,0.999,I,False,False
pronunciation,24m 43.84s,24m 44.05s,0.997,like,False,False
pronunciation,24m 44.06s,24m 44.28s,0.998,Harry,False,False
pronunciation,24m 44.29s,24m 45.01s,0.998,Potter,False,False
punctuation,,,0.0,.,False,False
pronunciation,24m 45.21s,24m 45.52s,0.914,Lord,False,False
pronunciation,24m 45.53s,24m 45.68s,0.996,of,False,False
pronunciation,24m 45.69s,24m 46.04s,0.996,the,False,False
pronunciation,24m 46.05s,24m 46.44s,0.994,Lord,False,False
pronunciation,24m 46.45s,24m 46.56s,0.999,of,False,False
pronunciation,24m 46.57s,24m 46.80s,0.999,the,False,False
pronunciation,24m 46.81s,24m 47.39s,0.998,Rings,False,False
punctuation,,,0.0,.,False,False
pronunciation,24m 47.40s,24m 47.41s,0.999,I,False,False
pronunciation,24m 47.42s,24m 47.67s,0.997,have,False,False
pronunciation,24m 47.68s,24m 48.00s,0.999,never,False,False
pronunciation,24m 48.01s,24m 48.63s,0.998,watched,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 48.64s,24m 49.24s,0.998,but,False,False
pronunciation,24m 50.66s,24m 51.10s,0.999,Harry,False,False
pronunciation,24m 51.11s,24m 51.68s,0.998,Potter,False,False
punctuation,,,0.0,",",False,False
pronunciation,24m 51.69s,24m 51.93s,0.999,I,False,False
pronunciation,24m 51.94s,24m 52.30s,0.997,used,False,False
pronunciation,24m 52.31s,24m 52.44s,0.999,to,False,False
pronunciation,24m 52.45s,24m 52.61s,0.999,be,False,False
pronunciation,24m 52.62s,24m 52.63s,0.999,a,False,False
pronunciation,24m 52.64s,24m 52.94s,0.999,big,False,False
pronunciation,24m 52.95s,24m 53.51s,0.999,fan,False,False
pronunciation,24m 53.80s,24m 54.17s,0.996,of,False,False
pronunciation,24m 54.18s,24m 54.69s,0.867,Ed,False,False
punctuation,,,0.0,.,False,False
pronunciation,24m 55.25s,24m 55.60s,0.999,What,False,False
pronunciation,24m 55.61s,24m 56.07s,0.999,about,False,False
pronunciation,24m 56.08s,24m 56.68s,0.999,games,False,False
punctuation,,,0.0,?,False,False
pronunciation,24m 56.69s,24m 56.80s,0.999,Do,False,False
pronunciation,24m 56.81s,24m 56.92s,0.999,you,False,False
pronunciation,24m 56.93s,24m 57.19s,0.999,like,False,False
pronunciation,24m 57.20s,24m 57.76s,0.998,playing,False,False
pronunciation,24m 57.77s,24m 58.21s,0.999,video,False,False
pronunciation,24m 58.22s,24m 58.55s,0.998,games,False,False
pronunciation,24m 58.56s,24m 58.61s,0.997,or,False,False
pronunciation,24m 58.62s,24m 59.19s,0.999,computer,False,False
pronunciation,24m 59.20s,25m 0.04s,0.999,games,False,False
punctuation,,,0.0,?,False,False
pronunciation,25m 0.05s,25m 0.76s,0.999,Online,False,False
pronunciation,25m 0.77s,25m 1.54s,0.999,games,False,False
punctuation,,,0.0,?,False,False
punctuation,,,0.0,.,False,False
pronunciation,25m 6.60s,25m 7.14s,0.996,What,False,False
pronunciation,25m 7.15s,25m 7.47s,0.997,kinds,False,False
pronunciation,25m 7.48s,25m 7.57s,0.999,of,False,False
pronunciation,25m 7.58s,25m 7.95s,0.998,games,False,False
pronunciation,25m 7.96s,25m 8.10s,0.998,do,False,False
pronunciation,25m 8.11s,25m 8.20s,0.999,you,False,False
pronunciation,25m 8.21s,25m 8.70s,0.999,play,False,False
pronunciation,25m 21.13s,25m 21.14s,0.48,a,False,False
pronunciation,25m 21.15s,25m 21.89s,0.996,Crash,False,False
pronunciation,25m 21.90s,25m 22.68s,0.492,Bandicoot,False,False
punctuation,,,0.0,?,False,False
pronunciation,25m 22.69s,25m 23.11s,0.968,The,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 23.12s,25m 23.58s,0.996,this,False,False
pronunciation,25m 23.59s,25m 23.95s,0.997,is,False,False
pronunciation,25m 23.96s,25m 24.35s,0.999,one,False,False
pronunciation,25m 24.36s,25m 24.49s,0.999,of,False,False
pronunciation,25m 24.50s,25m 24.66s,0.999,my,False,False
pronunciation,25m 24.67s,25m 25.37s,0.99,favorites,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 25.38s,25m 25.59s,0.999,but,False,False
pronunciation,25m 25.60s,25m 26.37s,0.998,I,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 28.11s,25m 28.13s,0.999,I,False,False
pronunciation,25m 28.14s,25m 28.52s,0.999,don't,False,False
pronunciation,25m 28.53s,25m 28.69s,0.999,play,False,False
pronunciation,25m 28.70s,25m 28.80s,0.999,a,False,False
pronunciation,25m 28.81s,25m 29.01s,0.999,lot,False,False
pronunciation,25m 29.02s,25m 29.10s,0.999,of,False,False
pronunciation,25m 29.11s,25m 29.69s,0.999,games,False,False
punctuation,,,0.0,.,False,False
pronunciation,25m 29.70s,25m 29.89s,0.998,Of,False,False
pronunciation,25m 29.90s,25m 30.37s,0.999,course,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 30.38s,25m 30.81s,0.997,I,False,False
pronunciation,25m 31.61s,25m 32.18s,0.999,usually,False,False
pronunciation,25m 32.19s,25m 32.26s,0.998,in,False,False
pronunciation,25m 32.27s,25m 32.49s,0.999,my,False,False
pronunciation,25m 32.50s,25m 32.74s,0.999,free,False,False
pronunciation,25m 32.75s,25m 33.58s,0.998,time,False,False
pronunciation,25m 35.64s,25m 35.93s,0.999,I,False,False
pronunciation,25m 35.94s,25m 36.29s,0.997,ride,False,False
pronunciation,25m 36.30s,25m 36.31s,0.998,a,False,False
pronunciation,25m 36.32s,25m 37.42s,0.999,bike,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 38.03s,25m 38.62s,0.999,I,False,False
pronunciation,25m 40.54s,25m 40.86s,0.999,with,False,False
pronunciation,25m 40.87s,25m 41.02s,0.999,my,False,False
pronunciation,25m 41.03s,25m 42.29s,0.999,husband,False,False
pronunciation,25m 42.93s,25m 42.96s,0.535,and,False,False
pronunciation,25m 42.97s,25m 44.08s,0.991,we,False,False
punctuation,,,0.0,.,False,False
pronunciation,25m 47.86s,25m 48.10s,0.999,We,False,False
pronunciation,25m 48.11s,25m 48.33s,0.997,don't,False,False
pronunciation,25m 48.34s,25m 48.46s,0.999,do,False,False
pronunciation,25m 48.47s,25m 48.48s,0.999,a,False,False
pronunciation,25m 48.49s,25m 48.75s,0.999,lot,False,False
pronunciation,25m 48.76s,25m 49.05s,0.999,of,False,False
pronunciation,25m 49.06s,25m 49.59s,0.999,different,False,False
pronunciation,25m 49.60s,25m 50.41s,0.999,things,False,False
punctuation,,,0.0,.,False,False
pronunciation,25m 50.78s,25m 50.81s,0.986,I,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 50.82s,25m 51.17s,0.998,I,False,False
pronunciation,25m 51.18s,25m 51.71s,0.999,also,False,False
pronunciation,25m 51.72s,25m 52.25s,0.999,like,False,False
pronunciation,25m 52.26s,25m 53.20s,0.999,reading,False,False
pronunciation,25m 53.76s,25m 54.18s,0.999,but,False,False
pronunciation,25m 54.19s,25m 54.20s,0.999,I,False,False
pronunciation,25m 54.21s,25m 54.94s,0.999,prefer,False,False
pronunciation,25m 54.95s,25m 55.93s,0.998,reading,False,False
pronunciation,25m 55.94s,25m 56.77s,0.997,thriller,False,False
pronunciation,25m 56.78s,25m 57.09s,0.922,and,False,False
punctuation,,,0.0,",",False,False
pronunciation,25m 57.10s,25m 57.56s,0.909,and,False,False
pronunciation,25m 57.78s,25m 58.79s,0.997,drama,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 1.21s,26m 1.60s,0.996,that's,False,False
pronunciation,26m 1.61s,26m 1.64s,0.732,the,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 1.65s,26m 2.49s,0.997,these,False,False
pronunciation,26m 2.50s,26m 2.76s,0.999,are,False,False
pronunciation,26m 2.77s,26m 2.80s,0.997,the,False,False
pronunciation,26m 2.81s,26m 3.24s,0.998,things,False,False
pronunciation,26m 3.25s,26m 3.40s,0.997,that,False,False
pronunciation,26m 3.41s,26m 3.48s,0.998,I,False,False
pronunciation,26m 3.49s,26m 4.10s,0.999,usually,False,False
pronunciation,26m 4.11s,26m 4.72s,0.999,do,False,False
pronunciation,26m 4.73s,26m 5.29s,0.999,during,False,False
pronunciation,26m 5.30s,26m 5.55s,0.999,my,False,False
pronunciation,26m 5.56s,26m 5.84s,0.999,free,False,False
pronunciation,26m 5.85s,26m 6.70s,0.998,time,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 14.20s,26m 14.60s,0.997,once,False,False
pronunciation,26m 14.61s,26m 14.62s,0.999,a,False,False
pronunciation,26m 14.63s,26m 15.76s,0.999,week,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 15.77s,26m 16.92s,0.999,usually,False,False
pronunciation,26m 17.09s,26m 17.43s,0.998,to,False,False
pronunciation,26m 17.44s,26m 17.45s,0.997,a,False,False
pronunciation,26m 17.46s,26m 18.32s,0.999,restaurant,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 18.33s,26m 19.54s,0.999,Not,False,False
pronunciation,26m 19.55s,26m 20.02s,0.999,once,False,False
pronunciation,26m 20.03s,26m 20.04s,0.999,a,False,False
pronunciation,26m 20.05s,26m 20.96s,0.999,week,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 21.46s,26m 22.28s,0.999,but,False,False
pronunciation,26m 22.29s,26m 22.60s,0.999,we,False,False
pronunciation,26m 22.61s,26m 22.88s,0.692,always,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 22.89s,26m 23.27s,0.999,once,False,False
pronunciation,26m 23.28s,26m 23.29s,0.999,a,False,False
pronunciation,26m 23.30s,26m 23.56s,0.999,week,False,False
pronunciation,26m 23.57s,26m 23.71s,0.999,we,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 24.36s,26m 24.51s,0.999,we,False,False
pronunciation,26m 24.52s,26m 24.67s,0.999,do,False,False
pronunciation,26m 24.68s,26m 25.24s,0.999,something,False,False
pronunciation,26m 25.25s,26m 25.72s,0.999,out,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 25.73s,26m 25.82s,0.956,You,False,False
pronunciation,26m 25.83s,26m 26.04s,0.999,can,False,False
pronunciation,26m 26.05s,26m 26.20s,0.999,be,False,False
pronunciation,26m 26.21s,26m 26.74s,0.998,riding,False,False
pronunciation,26m 26.75s,26m 26.76s,0.996,a,False,False
pronunciation,26m 26.77s,26m 27.62s,0.999,bike,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 27.89s,26m 29.08s,0.999,meeting,False,False
pronunciation,26m 29.09s,26m 29.39s,0.999,some,False,False
pronunciation,26m 29.40s,26m 30.00s,0.999,friends,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 30.01s,26m 30.80s,0.999,anything,False,False
pronunciation,26m 30.81s,26m 31.16s,0.999,or,False,False
pronunciation,26m 31.17s,26m 31.40s,0.999,our,False,False
pronunciation,26m 31.41s,26m 32.24s,0.999,family,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 33.08s,26m 33.58s,0.999,every,False,False
pronunciation,26m 33.59s,26m 34.17s,0.999,Sunday,False,False
pronunciation,26m 34.18s,26m 34.57s,0.999,or,False,False
pronunciation,26m 34.58s,26m 35.05s,0.999,every,False,False
pronunciation,26m 35.06s,26m 35.89s,0.999,Saturday,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 36.49s,26m 36.97s,0.999,one,False,False
pronunciation,26m 36.98s,26m 37.37s,0.997,or,False,False
pronunciation,26m 37.38s,26m 38.29s,0.997,another,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 38.30s,26m 39.41s,0.999,We,False,False
pronunciation,26m 39.42s,26m 40.01s,0.999,meet,False,False
pronunciation,26m 40.02s,26m 40.13s,0.999,our,False,False
pronunciation,26m 40.14s,26m 40.89s,0.997,family,False,False
pronunciation,26m 42.80s,26m 43.38s,0.999,and,False,False
pronunciation,26m 43.83s,26m 43.98s,0.999,I,False,False
pronunciation,26m 43.99s,26m 45.14s,0.999,love,False,False
pronunciation,26m 45.15s,26m 45.88s,0.999,mountain,False,False
pronunciation,26m 45.89s,26m 46.87s,0.996,biking,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 47.55s,26m 48.05s,0.996,We,False,False
punctuation,,,0.0,",",False,False
pronunciation,26m 48.06s,26m 48.21s,0.996,we,False,False
pronunciation,26m 48.22s,26m 48.42s,0.999,love,False,False
pronunciation,26m 48.43s,26m 48.78s,0.999,doing,False,False
pronunciation,26m 48.79s,26m 49.18s,0.999,that,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 55.30s,26m 55.98s,0.912,Mm-hmm,False,False
punctuation,,,0.0,.,False,False
pronunciation,26m 56.88s,26m 57.65s,0.644,Mhm,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
pronunciation,27m 9.28s,27m 9.63s,0.996,It,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 9.64s,27m 9.93s,0.996,it,False,False
pronunciation,27m 9.94s,27m 11.31s,0.998,requires,False,False
pronunciation,27m 11.32s,27m 11.56s,0.999,too,False,False
pronunciation,27m 11.57s,27m 12.03s,0.999,much,False,False
pronunciation,27m 12.04s,27m 12.86s,0.999,effort,False,False
punctuation,,,0.0,.,False,False
pronunciation,27m 12.87s,27m 13.49s,0.998,But,False,False
pronunciation,27m 13.84s,27m 14.54s,0.996,where,False,False
pronunciation,27m 14.55s,27m 14.56s,0.999,I,False,False
pronunciation,27m 14.57s,27m 15.63s,0.996,live,False,False
pronunciation,27m 16.05s,27m 16.39s,0.999,there,False,False
pronunciation,27m 16.40s,27m 16.65s,0.999,are,False,False
pronunciation,27m 16.66s,27m 17.54s,0.999,also,False,False
pronunciation,27m 17.80s,27m 18.28s,0.999,many,False,False
pronunciation,27m 18.29s,27m 19.11s,0.998,hills,False,False
pronunciation,27m 20.17s,27m 20.52s,0.999,but,False,False
pronunciation,27m 20.53s,27m 20.68s,0.999,I,False,False
pronunciation,27m 20.69s,27m 21.14s,0.612,avoid,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 21.15s,27m 21.18s,0.997,I,False,False
pronunciation,27m 21.19s,27m 21.86s,0.996,try,False,False
pronunciation,27m 21.87s,27m 22.26s,0.999,to,False,False
pronunciation,27m 22.27s,27m 22.69s,0.999,avoid,False,False
pronunciation,27m 22.70s,27m 23.42s,0.999,them,False,False
pronunciation,27m 23.46s,27m 24.04s,0.999,the,False,False
pronunciation,27m 24.05s,27m 24.49s,0.999,best,False,False
pronunciation,27m 24.50s,27m 24.51s,0.999,I,False,False
pronunciation,27m 24.52s,27m 25.40s,0.999,can,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 25.43s,27m 25.88s,0.997,it's,False,False
pronunciation,27m 25.89s,27m 26.99s,0.998,impossible,False,False
pronunciation,27m 27.00s,27m 27.30s,0.999,to,False,False
pronunciation,27m 27.31s,27m 27.59s,0.999,avoid,False,False
pronunciation,27m 27.60s,27m 27.86s,0.999,all,False,False
pronunciation,27m 27.87s,27m 27.96s,0.999,of,False,False
pronunciation,27m 27.97s,27m 28.36s,0.999,them,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 29.38s,27m 30.57s,0.999,so,False,False
pronunciation,27m 30.58s,27m 30.81s,0.958,I'm,False,False
pronunciation,27m 30.82s,27m 31.64s,0.999,training,False,False
pronunciation,27m 31.65s,27m 31.86s,0.999,to,False,False
pronunciation,27m 31.87s,27m 32.06s,0.999,be,False,False
pronunciation,27m 32.07s,27m 32.61s,0.999,able,False,False
pronunciation,27m 32.62s,27m 32.93s,0.999,to,False,False
pronunciation,27m 34.32s,27m 34.33s,0.999,a,False,False
pronunciation,27m 34.34s,27m 34.77s,0.999,little,False,False
pronunciation,27m 34.78s,27m 35.02s,0.999,bit,False,False
pronunciation,27m 35.03s,27m 36.05s,0.998,easily,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 36.06s,27m 36.07s,0.998,a,False,False
pronunciation,27m 36.08s,27m 36.51s,0.999,little,False,False
pronunciation,27m 36.52s,27m 36.67s,0.999,bit,False,False
pronunciation,27m 36.68s,27m 37.13s,0.999,more,False,False
pronunciation,27m 37.14s,27m 37.88s,0.999,easily,False,False
pronunciation,27m 37.89s,27m 38.57s,0.999,because,False,False
pronunciation,27m 39.63s,27m 40.85s,0.999,sometimes,False,False
pronunciation,27m 40.86s,27m 40.95s,0.997,I,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 40.96s,27m 40.97s,0.998,I,False,False
pronunciation,27m 40.98s,27m 41.30s,0.998,don't,False,False
pronunciation,27m 41.31s,27m 41.49s,0.99,wanna,False,False
pronunciation,27m 41.98s,27m 42.54s,0.999,because,False,False
pronunciation,27m 42.93s,27m 43.21s,0.997,it's,False,False
pronunciation,27m 43.22s,27m 43.43s,0.999,so,False,False
pronunciation,27m 43.44s,27m 44.21s,0.999,hard,False,False
pronunciation,27m 44.22s,27m 44.45s,0.999,to,False,False
pronunciation,27m 44.95s,27m 45.33s,0.996,to,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 45.34s,27m 45.48s,0.997,to,False,False
pronunciation,27m 45.82s,27m 45.99s,0.999,on,False,False
pronunciation,27m 46.00s,27m 46.04s,0.995,the,False,False
pronunciation,27m 46.05s,27m 46.83s,0.999,bike,False,False
pronunciation,27m 46.84s,27m 47.16s,0.996,and,False,False
pronunciation,27m 47.17s,27m 47.21s,0.999,I,False,False
pronunciation,27m 47.22s,27m 47.77s,0.999,love,False,False
pronunciation,27m 47.78s,27m 48.19s,0.997,riding,False,False
pronunciation,27m 48.20s,27m 48.21s,0.996,a,False,False
pronunciation,27m 48.22s,27m 48.57s,0.999,bike,False,False
punctuation,,,0.0,.,False,False
pronunciation,27m 48.79s,27m 48.80s,0.999,I,False,False
pronunciation,27m 48.81s,27m 49.45s,0.996,can't,False,False
punctuation,,,0.0,",",False,False
pronunciation,27m 50.19s,27m 50.37s,0.999,I,False,False
pronunciation,27m 50.38s,27m 50.73s,0.998,don't,False,False
pronunciation,27m 50.74s,27m 50.87s,0.591,want,False,False
pronunciation,27m 50.88s,27m 50.93s,0.605,to,False,False
pronunciation,27m 50.94s,27m 51.13s,0.998,be,False,False
pronunciation,27m 51.14s,27m 51.68s,0.998,limited,False,False
pronunciation,27m 51.69s,27m 51.94s,0.999,by,False,False
pronunciation,27m 51.95s,27m 52.19s,0.999,the,False,False
